signature_set,gene,direction,held_out,n_splits_tested,mean_slope_trend_rho,frac_splits_weakening,p_trend,q_trend
unsupervised_full,UBE2E1,PC,True,11,0.15481632974926934,0.0,1.354817748287712e-06,4.279751785435839e-06
unsupervised_full,OS9,PC,True,10,0.1548456199584697,0.0,2.7869827206801426e-07,1.107486392000611e-06
unsupervised_full,IFITM2,PP,True,8,0.15485815153490445,0.0,0.0003400585617125391,0.0005741828270968832
unsupervised_full,CDYL,PC,True,11,0.15501550317183163,0.0,3.251467242801235e-07,1.2619320510698163e-06
unsupervised_full,MAST4,PC,True,9,0.1551391729440108,0.0,1.7250178084362853e-08,1.0766140557358228e-07
unsupervised_full,FBXW11,PC,True,9,0.1551606524307577,0.0,4.325891718513947e-06,1.1734793514460333e-05
unsupervised_full,VPS13C,PC,True,9,0.15538976695605805,0.0,1.158319570577619e-06,3.7340738758309264e-06
unsupervised_full,ATP5MC2,PP,True,12,0.1553987167422026,0.0,7.412682353842452e-07,2.553524667995728e-06
unsupervised_full,EML4,PC,True,9,0.1554971643897926,0.0,2.8073250004967563e-06,8.072010367282001e-06
unsupervised_full,NCK1,PP,True,14,0.1555084155495172,0.0,7.598424973932589e-09,5.438063337161873e-08
unsupervised_full,CIAO2A,PC,True,10,0.1555222237909973,0.0,0.00014006835416115814,0.00025728201474137854
unsupervised_full,UACA,PC,True,8,0.1555383334060575,0.0,1.0075919307203283e-06,3.316184687070239e-06
unsupervised_full,ARHGAP15,PC,True,8,0.15572359397924962,0.0,6.394220562976191e-06,1.642679907340857e-05
unsupervised_full,PPP4R3A,PC,True,10,0.15587663532232132,0.0,5.2700114318922086e-05,0.00010693726281114288
unsupervised_full,CEP152,PC,True,12,0.1558873750656948,0.0,4.659118515942823e-09,3.70290944867747e-08
unsupervised_full,XPO1,PC,True,10,0.15594107378256206,0.0,5.470505752916978e-07,1.974219933280583e-06
unsupervised_full,MAML3,PC,True,11,0.1560348024520031,0.0,3.2031960786915406e-07,1.2454754152970132e-06
unsupervised_full,TNKS2,PC,True,12,0.15624715646870552,0.0,6.492683481146018e-07,2.2800950512191727e-06
unsupervised_full,AGO3,PC,True,10,0.15643724992641567,0.0,2.8123118848482786e-06,8.083610998507345e-06
unsupervised_full,SART3,PC,True,9,0.15669285581870387,0.0,2.6449075988138816e-05,5.7431506008524496e-05
unsupervised_full,HECTD2,PP,True,11,0.15670847726361073,0.0,7.829307820283644e-08,3.806137730731247e-07
unsupervised_full,LSMEM1,PC,True,10,0.1568496560719563,0.0,5.272500642624494e-07,1.9133384119109323e-06
unsupervised_full,TBC1D17,PP,True,10,0.15708807837484703,0.0,1.9402992073628124e-05,4.3580999396918635e-05
unsupervised_full,SELENOS,PP,True,10,0.15710740991291924,0.0,4.064416215776634e-05,8.457652571589132e-05
unsupervised_full,CYP39A1,PP,True,12,0.15720299362894297,0.0,4.554888076504072e-08,2.4314439588970964e-07
unsupervised_full,NT5E,PP,True,6,0.1573050211909908,0.0,0.0002700172333582584,0.00046470119155411543
unsupervised_full,F11,PP,True,8,0.15746343240574925,0.0,9.297434204956221e-05,0.00017778017916573194
unsupervised_full,SYN3,PC,True,11,0.1574758807446594,0.0,2.548483814127072e-07,1.027626157449434e-06
unsupervised_full,CMTM6,PP,True,10,0.15748759682833952,0.0,2.8468397324307352e-05,6.129877130611893e-05
unsupervised_full,SAA4,PP,True,9,0.15753771563074898,0.0,1.3847132308103135e-05,3.218358681029009e-05
unsupervised_full,DTX4,PP,True,9,0.15782410878737443,0.0,2.7255717746481746e-07,1.0880797384497885e-06
unsupervised_full,TMCO3,PC,True,9,0.15785990793195262,0.0,9.89540900231671e-07,3.2643696700996597e-06
unsupervised_full,DNM2,PC,True,7,0.1578742275897839,0.0,7.68375561392042e-06,1.929006733243316e-05
unsupervised_full,FAM20B,PC,True,9,0.15791002673436205,0.0,0.00021345835238145385,0.0003764459786024892
unsupervised_full,PKLR,PP,True,12,0.15792792630665117,0.0,2.979115151272447e-06,8.479788532528682e-06
unsupervised_full,SCAMP2,PC,True,8,0.15799504970273526,0.0,4.814416816626355e-06,1.28626911990949e-05
unsupervised_full,STYX,PP,True,15,0.15805035938110856,0.0,3.166219838670193e-08,1.7868932174622742e-07
unsupervised_full,PGM2,PC,True,10,0.15830596527339677,0.0,5.240917597384637e-06,1.3849597934807223e-05
unsupervised_full,SENP6,PC,True,8,0.15833335161899909,0.0,0.0005352779864484424,0.0008702427524734269
unsupervised_full,FETUB,PP,True,11,0.15846588981563056,0.0,2.4806737742889904e-07,1.0046384433305954e-06
