"","logFC","logCPM","F","PValue","FDR"
"PTGDS",2.3882067764909,0.647884592480936,8.06902663669186,0.00622938275606709,0.440132931551864
"DYNLT3",-1.20153934731231,3.39356862761604,8.41109382086717,0.00623254155531231,0.440132931551864
"ARRDC2",1.30474558299408,2.32531530859344,8.30915013243516,0.00624320420149085,0.440132931551864
"LINC01137",0.875419521389159,4.64572971358338,8.44878457670455,0.00629499159667314,0.440132931551864
"ZNF471",-1.31794978463977,3.71900119538149,8.39514826260615,0.00633489068983571,0.440132931551864
"GPX2",1.26329851585427,3.74088404901892,8.38514255794319,0.00635100916954265,0.440132931551864
"RAB38",1.85649881585354,1.55421734654325,8.12006310281601,0.0064206335437789,0.440132931551864
"A2M",1.31253134980662,8.97520590288998,8.4227148576708,0.00643205268845554,0.440132931551864
"ZNF761",0.944179077338999,2.89981832258606,8.3360617543833,0.00644485121130767,0.440132931551864
"MIR34AHG",1.03585729711146,5.89002123024251,8.40049243969998,0.0064530426391428,0.440132931551864
"CCDC141",2.25936148039558,1.37843391563171,8.07270673810133,0.00647660919107582,0.440132931551864
"LMOD3",1.90321952102743,1.17859690708524,8.03575376439396,0.00648331406107214,0.440132931551864
"ZNF768",1.04170047061049,2.40706468515237,8.2308597622667,0.006533893313268,0.440221267997883
"LINC02541",1.42406332608807,2.0179103161199,8.17234288387835,0.00655152946219255,0.440221267997883
"ABCD1",1.09415116577111,3.12243162058334,8.30750741017107,0.00659181154487402,0.440221267997883
"PRRC1",-0.82515459881402,4.90448023931189,8.34062360559611,0.00659314441439048,0.440221267997883
"TPR",-0.403495993137274,6.58431116893423,8.27685214838517,0.00677789014000211,0.448694695088449
"SH2B1",0.560306420922017,5.71015006212566,8.27029615688149,0.00680087202336583,0.448694695088449
"GABRR2",1.66814946628677,1.41744387682122,7.97319875556523,0.00682603074978978,0.448694695088449
"EPHB2",1.45504872794786,1.3435125325844,7.95981557625359,0.00683066808547592,0.448694695088449
