"","logFC","logCPM","F","PValue","FDR"
"COL7A1",2.26507784105038,2.66869063849295,9.51978403343299,0.00363870186945188,0.332778725070291
"FMR1-AS1",-1.78381877291744,0.474272789370444,9.3163933954355,0.00365644895985069,0.332778725070291
"CDC42BPG",1.14154311176407,1.38451493252772,9.45440104475501,0.00366057361490875,0.332778725070291
"HPGD",-0.774328259390384,7.49571263676256,9.60013391303898,0.00368195504841407,0.332778725070291
"CEP131",0.900632545446711,2.16664829132705,9.49866835038565,0.00368459294933116,0.332778725070291
"GOLGA6L10",1.1314981837573,1.83258644922391,9.32893220479734,0.00390704429967974,0.351236047273987
"ABI3BP",1.54079839225715,3.12836557963787,9.42603024939377,0.00393060633111584,0.351725869758559
"C1orf210",2.0292627299375,-0.42159896734335,9.06758238702183,0.00396562705993263,0.353231863531063
"AC120498.4",0.826196113863646,3.64285896987176,9.38901182952079,0.0040226581889631,0.355338112042926
"ZNF654",-0.538778143867826,6.2327246364793,9.39452918083142,0.00402587211089936,0.355338112042926
"NOP10",0.988564151589672,1.91797680583621,9.25026565954059,0.0040826860220825,0.358596381937329
"KCNJ14",0.803108604336763,3.28305922607839,9.32916701503904,0.00410388009046628,0.358596381937329
"ADAMTS10",1.06116540527178,4.39469317112892,9.34275265374975,0.00411818895725741,0.358596381937329
"LAMA3",1.12368757926923,4.43694924395491,9.32506655211796,0.00415447508461547,0.359355115751846
"TPK1",-0.6794207164311,5.76926228749016,9.31061504143634,0.00417642922919632,0.359355115751846
"UACA",-0.505623746329667,6.63762926606608,9.29334775314324,0.00420669623212505,0.359355115751846
"NCS1",1.01578989225802,0.181576650020945,9.02613222820153,0.00421565265148862,0.359355115751846
"LINC02762",0.848551881920782,5.94080089252595,9.27908426446064,0.00423433039819,0.359355115751846
"VAMP5",0.746880781773574,2.01627820188365,9.17225875899632,0.0042379401332358,0.359355115751846
"AL354740.1",0.508822461112309,4.95261764972282,9.24835140937172,0.00429398971507236,0.362524749075109
"FBLN5",1.71367431259442,-0.164496768228922,8.91396693196415,0.00433423265408948,0.363514152920131
"SEMA4D",0.828615443187792,3.12517719809067,9.20142169695855,0.00434314983404421,0.363514152920131
"C8B",-0.660860588895253,8.28459182811475,9.20931174018343,0.00436332179842256,0.363635118805877
"UBA52",1.12050051959066,3.26745688727073,9.17181746073776,0.00440065563708765,0.365082969399365
"LINC01205",-1.85001355639027,4.48017253834667,9.18061018014821,0.00441829734312755,0.365082969399365
"MCF2L",0.688160220069355,5.16497935630939,9.14864030843749,0.00448500648867724,0.36902481354718
"PIGR",0.978513752341929,1.82065015872037,9.0025498753248,0.00455973834191622,0.373590713600545
"AC092115.3",0.655445475626392,2.18407908920877,9.01499453183931,0.00458593903071266,0.374158672682262
"AL138756.1",1.98443038995508,-0.128825970605124,8.75732766793346,0.00463253499791876,0.375711175451308
"LINC01719",0.835720787133339,4.1717154031638,9.06193533230383,0.00465241902118385,0.375711175451308
"AC074237.1",3.10981225898702,2.0413164440102,8.82454934147808,0.00467807408616149,0.375711175451308
"RMST",1.39468401102616,0.500537159114615,8.83653742889423,0.00468236195587685,0.375711175451308
"PLCB1",-1.76223870666769,5.21969498034341,8.99297589254104,0.00480169406943333,0.382944707225625
"GCNT4",0.944795588448367,2.28481084042501,8.92003335430399,0.00481195326825896,0.382944707225625
"DOK6",-2.47640159495075,6.10386325917556,8.9560380059966,0.00487825752640329,0.385977798446793
"COX5A",0.401675750403304,4.6090640628536,8.9270436576055,0.00494420103230819,0.385977798446793
"ATP2B1",-0.4942313144142,5.47727640828575,8.91845778611802,0.0049606725338926,0.385977798446793
"ZNF324B",-0.86205233342181,2.16855797810382,8.83034136314529,0.00498248835743237,0.385977798446793
"XRRA1",-1.01771114555086,6.76794271555637,8.87535627781722,0.00505297394298974,0.385977798446793
"AC068506.1",2.28905079643185,0.719563465151032,8.68299902835506,0.00510391749240652,0.385977798446793
"AP001107.9",0.625513357098411,6.02735479869954,8.84079671513828,0.00513197023998854,0.385977798446793
"CIAO2A",0.397759282954983,5.9002725818319,8.83629255836631,0.00514241912354697,0.385977798446793
"TMEM88",1.77470113219932,0.35645356965062,8.60158877029772,0.00516231462393266,0.385977798446793
"SNHG4",1.39186938504249,0.456693143535888,8.61897354776667,0.0051822273896681,0.385977798446793
"DAGLA",1.96306270904863,0.295938728574919,8.57267987632676,0.00518224094082557,0.385977798446793
"CROCC",0.581665321008752,4.35593681282965,8.80895892982995,0.00520655745364612,0.385977798446793
"LINC02698",1.90880951078836,2.34116706373884,8.72327459292288,0.00520720177893916,0.385977798446793
"PDK3",-0.658457999918915,4.32934354306492,8.79051130066594,0.00524881401280111,0.385977798446793
"TMEM219",0.719683715519845,4.04775457929017,8.76437252472731,0.00530492409841211,0.385977798446793
"SPTAN1",0.512567491159889,6.18697929172263,8.76406954581702,0.00530863916959111,0.385977798446793
"KCNK13",1.74135963335256,0.567827550721069,8.53819063741273,0.00532734783795548,0.385977798446793
"NCAM2",-2.27448598198201,7.44944510918133,8.73755579829812,0.00537019375170185,0.385977798446793
"CFHR5",-1.04568281121586,5.36938856000798,8.73154662912537,0.00538808810702511,0.385977798446793
"FBXO4",-0.711421826264651,3.62709398161691,8.71421356728911,0.00541417533387803,0.385977798446793
"AL109838.1",-3.0340315583568,1.1363535778868,8.50712595494632,0.00543258834680159,0.385977798446793
"TIMP1",1.71053229022027,0.985987240027115,8.50313412225178,0.00544669059388852,0.385977798446793
"TNKS2-AS1",1.54033760229399,-0.0288418788300463,8.4523367303192,0.00546120479664168,0.385977798446793
"DCP2",-0.496523403972367,4.67419529987782,8.69720906041702,0.00547261942259897,0.385977798446793
"USP2",0.841818348302205,3.47619826426407,8.66835997451014,0.00551253112592831,0.385977798446793
"PLEKHH1",0.848273852193548,2.71938580133727,8.63935688172993,0.00551607794179186,0.385977798446793
"ZBTB41",-0.589355758421507,4.35151341099021,8.67661305657601,0.00552223422298663,0.385977798446793
"ARHGAP10",1.4338223782859,5.67546351791713,8.66908404532856,0.00553848777156004,0.385977798446793
"EVC2",1.74119883592511,3.37752593301077,8.64107022187953,0.00554067585752115,0.385977798446793
"POU6F2-AS2",-2.27972467983586,3.46811588601464,8.65001551709103,0.00555681872852808,0.385977798446793
"AL356652.1",-2.12678660476626,0.756875672764439,8.43097403996688,0.00557507973674584,0.385977798446793
"SRD5A2",-0.708984768590747,7.53764684727543,8.64190586793539,0.00560298073854038,0.385977798446793
"SLC51B",2.43117018964676,-0.444343961129307,8.33089000945706,0.00563876849484058,0.385977798446793
"TMEM171",0.989190250910948,1.42880541042919,8.49405532646412,0.00566867859253532,0.385977798446793
"THNSL1",-0.730996175721809,3.04964775445633,8.59507534269244,0.00567595317120493,0.385977798446793
"PRAP1",1.24231276025549,4.27436425673073,8.61501023155714,0.00567621704286225,0.385977798446793
"EBF4",1.1788067199703,2.60443449608957,8.5497665940538,0.00568562304884678,0.385977798446793
"EMC1",0.501612727989979,4.19281692082684,8.60504232028274,0.00569835181678716,0.385977798446793
"ARHGEF40",-0.703206545472606,6.23221370373841,8.59931762161821,0.00571121821736357,0.385977798446793
