"","logFC.F1...F0","logFC.F2...F0","logFC.F3...F0","logFC.F4...F0","logCPM","F","PValue","FDR"
"WDR93",0.319203046616083,0.701159351464842,0.676191166495611,0.751772916872352,1.25110064058392,1.14225402111899,0.349299956134063,0.679276935971349
"THAP7-AS1",-0.699653666412819,-0.792167880961686,-0.817434058015466,-1.12303052928906,2.49544020930826,1.14517308712,0.349540427005632,0.679337719819406
"AC004223.2",0.317010652898151,-0.458233136914549,0.395039322827019,0.138673615817303,-0.225806199382891,1.13535852556126,0.34954924309262,0.679337719819406
"C8orf37-AS1",0.750155697422897,0.512559946076639,0.762428348590833,0.739797508206509,4.54508155858663,1.14705933968531,0.349563496329987,0.679337719819406
"LPCAT1",0.2148777666506,0.465483763776908,-0.104982229171825,0.861040688357723,2.06388792640894,1.14325026492065,0.349588694751455,0.679337719819406
"IL20RA",1.1881735005713,1.5670274656725,0.349333928812123,1.44764682273506,-0.495455559514093,1.13434337739165,0.349634983251329,0.679337719819406
"USP31",0.0255983769127905,-0.137674510654488,0.0441064675804593,-0.0559972157624567,6.21648893868158,1.14677355271025,0.349661311477933,0.679337719819406
"APBB2",-0.218654796773402,-0.417926168400139,-0.285409494045367,-0.305107510427765,8.99353027261163,1.14675263788903,0.349662219608536,0.679337719819406
"OSBP2",0.496147731331014,0.424605028737229,0.58547612812121,0.732729490487555,4.32294739755414,1.14679588227833,0.349675338984925,0.679337719819406
"INO80B",-0.495476727031574,-0.492317882547164,-0.668523030372642,-0.654540124855163,3.9479754082241,1.1466668242764,0.349689199246898,0.679337719819406
"AC019068.1",0.728104684165722,0.236454429949511,1.13590884848233,1.14477683630073,-0.14822346578786,1.13566287697776,0.34969590516782,0.679337719819406
"ZNF30-AS1",-0.65799472766817,-0.570712938773367,-0.426555213721457,-1.50077012812747,0.714556287966442,1.13902767641031,0.349699117790376,0.679337719819406
"SEC14L2",-0.457171523317154,-0.567614918755252,-0.514035722364267,-0.372870592936761,8.17814393118489,1.1466244602238,0.34971899932859,0.679337719819406
"CCNG1",0.488351211641145,0.296000284155686,0.22003386553515,0.14250462172363,5.19217189291479,1.146574532555,0.349772429734073,0.679378732132467
"AC008050.1",-0.445276096450206,-0.0182804102591781,-0.675258795767991,0.0534130435824894,2.90498096944343,1.14495124017668,0.349816035408942,0.679400655614077
"HSBP1L1",-0.0999052279379408,-0.163263812587522,-0.324641182504746,-0.0126797057158812,5.43543716938994,1.14638902351091,0.349849106726443,0.679402117469126
"URI1",0.25162477284064,0.163249345367346,0.0991416932485795,-0.0941841401200296,6.91881109719768,1.1459507598525,0.350018319519751,0.679556397407645
"COQ6",-0.086306450171963,0.126914601726469,-0.0355661152246923,0.158282376874805,3.80858973520189,1.14583953229507,0.350048791962278,0.679556397407645
"LINC01402",1.80856168393075,1.47705406296944,1.75571932332819,1.898055480566,0.177251354743771,1.13673555882609,0.350076441385633,0.679556397407645
"SBNO2",-0.235457223935388,-0.0689334770542534,-0.22478759362797,0.215565627744955,5.44093450204132,1.1458664156447,0.350078957704859,0.679556397407645
"MMP7",2.75044985245587,3.13102391531836,3.43140431307248,4.72420137847545,-1.394039272776,1.13147227012503,0.350090180949709,0.679556397407645
"GDPGP1",-0.465901903011237,-0.32634084438811,-0.469525620187914,-0.255360445537791,2.66350441845003,1.1442194890227,0.350129654138965,0.67957026953276
"FZR1",-0.341703673080237,-0.290539927062354,-0.612812290335741,-0.121219714293131,5.02336581560905,1.1456407900601,0.350193328795779,0.679610986473752
"TMEM134",0.0674688663437428,0.0746539404056174,-0.0382010666030406,-0.391349262543278,3.95845312387536,1.14534532500844,0.350295278514386,0.679610986473752
"SLC8A1",1.57902305011932,1.86580967195208,1.40846710077351,1.31836776665486,3.2981388257426,1.14497034280629,0.35030473591993,0.679610986473752
"DEPDC1B",0.969547854062375,1.1812629138012,0.723815189924039,1.61308805020333,0.0701881701879648,1.13566679064623,0.350308491104249,0.679610986473752
"LINC02242",-0.272688182048375,0.783790646255179,-0.289171296922172,0.645941208355209,-0.153382700083196,1.13455155803942,0.350312275208333,0.679610986473752
"AC012636.1",0.357010841785026,0.198637507751181,-0.0241700565942703,-0.162981733366541,3.73293166329494,1.14509975148973,0.350351812743259,0.679624970701189
"PNRC1",0.377770854664304,0.519000952921002,0.274225405454761,0.356243322085359,4.56688285226241,1.1451204670175,0.350427724924161,0.679709506676114
"ACOT1",1.72652068551898,1.73956056240118,1.61203562581086,0.905010528570103,3.01948712355873,1.14411466338834,0.350586999419412,0.679928187134025
"MARF1",0.221951098599613,0.0903626875409338,-0.0100953989243393,0.0143725943945666,5.80064412796082,1.144627973984,0.350615083217631,0.679928187134025
"GIT1",-0.00310610542826669,0.00482570675666469,-0.275465006652174,0.0608534437157081,3.40162295994932,1.14410255870625,0.350648806865801,0.679928187134025
"EBAG9",0.088542596297626,-0.064366139650441,-0.0948147012612685,-0.287691001500187,4.33245734506117,1.14454797095339,0.350669841352255,0.679928187134025
"AC135178.6",-1.0181358277019,-1.11544373000627,-0.788153028944172,-1.04886624994873,0.281266548624364,1.13553931758244,0.350772357177647,0.680064234306786
"SREK1IP1",0.344478146203373,0.245698079985261,0.133238913355181,0.153687975244383,5.02962777685823,1.14407493031546,0.350880596593899,0.680116976277738
"NTM",0.936520674288292,1.00010647843413,1.23072687132121,1.39838340895363,1.91854964232557,1.14063273952198,0.350882797558806,0.680116976277738
"MPP4",-0.635453040435565,-0.15602407679126,-0.305089317730804,-0.277077117446891,1.28245663089339,1.13859624967957,0.350896619004298,0.680116976277738
"CD48",0.738665327969368,1.75723486453688,0.664444127249998,0.466641225172497,-0.444531142300123,1.13071146294054,0.351000333294167,0.680255278557203
"SLC5A12",-0.189471024803513,-0.272721803548108,0.878916465434469,0.340946968189996,3.15731372748061,1.14233329912823,0.351196578479834,0.68050170234733
"AC026471.4",-0.356776329119859,-0.50008263695534,-0.349545071473175,-0.25696930312887,4.57530890740712,1.14325088652029,0.35124627058716,0.68050170234733
"AL139424.3",0.149427363450681,0.403846842689866,0.318230716976597,-0.126346719372645,2.20557633907493,1.14090312127172,0.351257003834254,0.68050170234733
"PCOLCE-AS1",-0.363586457539909,-0.540923411301036,-0.744356392619018,-0.353533372980274,1.42792711714901,1.13808894657707,0.351317123243329,0.68050170234733
"GLDC",-0.101106200953215,-0.479258918301959,-0.0597882584192938,-0.32047729727285,8.92667957251166,1.1428621548007,0.351380732535676,0.68050170234733
"ESD",0.408844873170629,0.274584791088649,0.279306346848279,-0.0049456630404431,5.99385967879812,1.14281117567379,0.35141386010003,0.68050170234733
"AC009163.7",0.724055627243282,0.315064457878018,0.356611519734171,0.153091355273194,3.18571816943548,1.14213892488608,0.351426822263801,0.68050170234733
"FAM185A",0.363643719844352,0.261928568422603,0.376151681770985,0.0259680655264931,5.70565181477402,1.14275998194593,0.351441828234576,0.68050170234733
"IKZF3",1.10158561838742,1.54129071726699,0.856705479133929,1.12865119351098,2.15350294042279,1.13949469824235,0.3514458897726,0.68050170234733
"HEATR9",0.520276882350776,0.923471154362703,1.08801192828484,0.0305291573023838,0.0616554083173525,1.13243123834802,0.351453311691423,0.68050170234733
"LINC00159",1.03008616223354,1.04256052230235,1.0945573244729,1.02580651844103,1.743307601696,1.1387693681552,0.351483564079883,0.68050170234733
"AC007663.3",1.56457553539772,1.39194573799168,1.07871247573862,0.108323727565286,-0.494235043485508,1.13035145419933,0.351519261215718,0.680508141567072
"RFPL1",0.651241892228341,-0.608877284462906,-1.22012189149488,-0.0390412139906498,-0.186642655596124,1.12991940894777,0.351590015261802,0.680527945449037
"FIGNL1",0.31874114756956,0.611179377835829,0.286588213587422,0.32284998337248,2.3738965174873,1.14034599848294,0.351594235349729,0.680527945449037
"FLAD1",-0.171711995962956,0.117449735292645,-0.0808834363829188,0.212595226638045,3.58658433802413,1.14189945462324,0.351733304081427,0.680689015211075
"LINC00867",0.544943383602236,-0.299684604914161,0.481477019465155,0.72932334235184,-0.234565296056794,1.1307763128526,0.351742211599177,0.680689015211075
"TRPV2",-0.0477192911659951,0.184047401647755,-0.667968436728201,-0.859596254516185,0.514105530199228,1.13268998691101,0.351799894863047,0.680737977707195
"AL161662.1",-0.610802540289257,0.243520371167837,0.13424073684499,-1.57100705022019,-0.325366755978267,1.13073502759477,0.351868044730165,0.680770900392585
"AL355303.2",0.778310039030147,1.10617268525996,1.23002878841954,-0.246319054371093,0.925499005965941,1.13461861416556,0.351890681176396,0.680770900392585
"CXorf56",-0.113546634640011,-0.18972637635751,-0.316413264135916,-0.225377526371297,3.33983422310654,1.14123040800454,0.351914060249559,0.680770900392585
"LYRM7",-0.353820719274764,-0.324953850208206,-0.266252345376901,-0.212435534252458,4.38049767348203,1.14146397371444,0.352036802682019,0.680898937968318
"AC011287.2",5.308080773128,5.00724566216493,4.44669884718163,5.03606373459264,-0.610158381528143,1.12966037843578,0.352045026961167,0.680898937968318
"AL022069.1",0.527555267426219,0.267458124098643,0.478856421020928,-0.0723709352178389,2.17402330500449,1.13876075470926,0.352127175729907,0.680963432286473
"ZNF416",-0.648290544548467,-1.09099778633498,-1.01314427502347,-1.02380094686845,0.206326598736468,1.13226424684428,0.352143158233576,0.680963432286473
"AC004862.1",0.127974442011706,-0.113661427691993,0.11041031454586,-0.459351793635297,6.29656371695155,1.14067378297044,0.352357553718043,0.681274132646374
"CFAP44",0.106816348854251,0.111154338959759,0.17067008231767,-0.0763462551059433,6.06852752595773,1.14058310151021,0.35240021225249,0.681274132646374
"KCNMB4",1.33732967174634,1.21018072053641,0.94530888665578,1.84421444638874,0.266889818237995,1.13158637154309,0.352403789963069,0.681274132646374
"AC016949.1",0.302424949209131,0.189226565990422,0.496334191575472,0.3496770558241,2.59055294293307,1.13899713469154,0.352433459829194,0.681274132646374
"APBB3",0.14625164295944,0.4113324249056,-0.0454771470575145,0.261965226348288,4.23957753916536,1.14044089512103,0.352485589030395,0.681312251985745
"ABCA12",-0.962263818069757,-0.370766211029683,-0.302257993366488,-0.109134766425652,1.09902175419525,1.13441100043341,0.352538768357987,0.681352393897362
"ETNK2",-0.435055080908425,-0.628816667389016,-0.341848203619876,-0.387229184101728,5.57824854193711,1.1398904066371,0.352719928723253,0.681639854901658
"TBC1D9",0.136366695618045,0.219496239205612,0.376893246435267,0.406606034735066,5.57145261819921,1.13976797523639,0.352772356321741,0.681666045811471
"YWHAH",0.539785099313285,0.707146338216744,0.635765143065303,0.941042785562441,1.90483404749123,1.13623283019084,0.352822176281925,0.681666045811471
"SCAMP2",-0.444327672170468,-0.375436050906914,-0.499287242063174,-0.218075279438026,4.37538293879553,1.13956477622076,0.352879609268316,0.681666045811471
"ZNF433",-0.0385647285454372,0.146820094353172,-0.0509236706189425,0.13622561431209,3.77928409615861,1.13929726663796,0.352942570819067,0.681666045811471
"PPIL2",0.0527908142394794,-0.00347865062981569,-0.088868117576838,0.179801241660393,5.94392590845449,1.13934365037669,0.352953753716755,0.681666045811471
"PODXL2",0.438806351460945,0.922045156730442,0.268209734191806,0.841321781968793,0.117815450119776,1.129935455716,0.352982260039934,0.681666045811471
"LRRC40",0.0191857569458256,-0.119247829360032,-0.0849504054188057,-0.371044552208617,5.74328166310597,1.13928110944782,0.352984720395348,0.681666045811471
"AC108519.1",-0.443485662269836,-0.894644464581711,-0.731937324151482,-0.540296351396021,5.55302355303372,1.13928076260536,0.352993885707627,0.681666045811471
"LRRC6",1.05716977097149,0.926009409650437,0.839367644427882,0.837407436209176,2.02314385184807,1.13618429936336,0.353025318273689,0.681666045811471
"NCKIPSD",-0.378514357538269,-0.252292132020532,-0.488570700960855,-0.0264054436857523,3.87048767360259,1.13888039163854,0.353116395219571,0.681779285479962
"GSTT2B",-0.938547633711936,-0.0217767138499321,0.0772695082383184,0.0869417864023439,3.66109385415164,1.13877162036594,0.353154650849464,0.681790528988652
"RTL8C",-0.508401211406587,0.0494218786297919,-0.526136189827701,0.357484024476696,1.88441001298486,1.13396040054232,0.353453398753162,0.682279321168904
"RPAP3",0.375930019537636,0.409607914669259,0.364303715719093,0.247457445136534,4.57971351898803,1.13824568486033,0.353472746972245,0.682279321168904
"TLL1",0.326953966452628,0.72308362367559,0.884739647297371,1.29176876979528,0.647471994059206,1.13102882649377,0.353536748929091,0.682288336108723
"KCNK17",1.37588502387843,1.02455266795062,0.501619707017474,1.19671111475219,0.123885046858682,1.12796180481864,0.353542329237576,0.682288336108723
"RICTOR",0.179589975024421,0.0137401694718897,0.0752570107713556,-0.175495823544959,7.237228035538,1.13779550296033,0.35363136222506,0.682365390624919
"Z99289.1",-0.758475024202808,-0.0580518493136748,-0.791997478626513,-0.943818296864347,1.29979235508119,1.13236430156685,0.353652591397312,0.682365390624919
"MLH1",-0.173454645131758,-0.00769021757534048,0.00303476473355767,-0.155207049952377,5.10062570378367,1.13775876628872,0.3536796354414,0.682365390624919
"GABPB1-IT1",0.49561181467202,0.389671611950505,0.452101472103888,0.259348595581685,4.35568462276424,1.13755855964212,0.353771817464091,0.682455887344322
"TOMM70",0.349286937634256,0.218922862691477,0.236891193926186,0.0365797077266285,5.96353706725267,1.13738968511982,0.353821581486463,0.682455887344322
"C4B",-0.29774737080743,-0.439849945596162,-0.463982493077629,0.259743756357135,1.9737857373136,1.13366331714364,0.353823932840156,0.682455887344322
"TLCD2",0.0735495727901903,0.0298545607226894,0.508979003122369,0.259957546918858,3.05793158603352,1.13652770283951,0.353862040734233,0.682466772505968
"RASA2",0.29121998154819,0.170833832903378,0.222748134980863,-0.0166270006198019,5.79216826268348,1.13708950068435,0.353958676944141,0.682590524421587
"PAICS",0.345706114585206,0.219930810880235,0.142387391981606,0.000405248334209407,5.48883084246475,1.13685141842618,0.354072168661357,0.682746755604389
"METTL7B",-0.347585132293439,-0.563651056355955,-0.0693305876834086,-0.608861634881675,3.50529941528063,1.13635181018288,0.354148048025322,0.682760940210861
"MRTFA",-0.17175776916594,-0.149551030520306,-0.109556961804212,0.129682463177805,7.26500454556231,1.13661880927514,0.354155456547648,0.682760940210861
"SLIRP",0.149843478976475,0.38278382436124,0.352478597970179,0.0216560831388694,5.18293352399024,1.13663070504019,0.354177444919565,0.682760940210861
"CCPG1",-0.125444937061174,-0.165185867229562,-0.253854494640068,-0.183408182631108,6.25079157900104,1.13648317944385,0.354221841692841,0.682760940210861
"PURPL",0.950602150234013,1.02654425221974,1.4014222798462,0.627753991373593,4.61025835628988,1.1365107438774,0.354241916795731,0.682760940210861
"AGPAT1",0.46332600987094,0.396872626283409,0.221285706490139,0.354495902800055,3.40227173473014,1.13579615083269,0.354373518291308,0.682837575649301
"NAPA",-0.10105219071168,-0.0521881455617338,-0.235084564354373,-0.0468203780941903,5.99913550601002,1.1360971836565,0.3543975802602,0.682837575649301
"LIME1",-0.451868937081313,0.081531243700785,-0.617195338498694,-0.0410031068779872,6.29289022112056,1.13601542197898,0.354431080294663,0.682837575649301
"MYEOV",-0.293385301441796,0.238049446103785,1.05679657203755,0.881896142290894,2.24392370156177,1.13358524927586,0.354431601633504,0.682837575649301
"CAT",-0.0994730471695403,-0.119274079109053,-0.287311747226136,-0.403911605808591,8.87413500081998,1.13596787593184,0.354444088359108,0.682837575649301
"RBBP6",-0.138315820233867,-0.188115922804435,-0.245414122974673,-0.340563264603004,6.53052813034433,1.13573322987965,0.354553469112395,0.682985707658826
"KHDRBS2",0.47824414871871,1.07397735724952,0.855352904135673,0.445689144241687,1.87356538143215,1.13223561613282,0.354668707703233,0.683115745546889
"IDS",-0.123608429968594,0.19876357566616,0.0238369436550969,-0.191021153194915,4.38284053654389,1.13540336818053,0.354741283898297,0.683115745546889
"WDR61",0.267231442367094,0.265016770554385,0.301350709520764,0.120488281051445,4.41088495595715,1.13536202120838,0.354753965790139,0.683115745546889
