"","logFC","logCPM","F","PValue","FDR"
"FGF13",2.41500341374569,4.5456519816939,16.9733050040509,0.000201275519778642,0.0564161863571549
"PDGFA",1.71906667114978,2.19962687634454,16.4780609858543,0.000215137853378882,0.0595082625490904
"FMN1",1.90418336339347,2.18511193465418,16.3357295770218,0.000227696911794872,0.0614287318605406
"EHF",2.14666316114407,0.324990270978318,15.8428869133658,0.000227925082538396,0.0614287318605406
"IGF2BP2",1.58108748610831,2.85049996193161,16.114172022761,0.000258294849829582,0.0687079532648304
"NRSN2-AS1",1.16008327485489,3.19757775293578,16.1755917457611,0.000261470662219886,0.0687079532648304
"EPS8L1",3.36673481290611,-0.190731492597464,15.0725335210983,0.000274100210123211,0.0711374644100018
"AC006041.2",-2.4710433146565,1.19103348262449,15.3647471350443,0.000284441937609249,0.0727987657518213
"CMTM4",0.587764449827055,5.10104268918228,15.9952362512146,0.000287466495242078,0.0727987657518213
"S1PR3",2.20281026550731,1.02813299349014,15.3900815081335,0.000290890320766482,0.0727987657518213
"NECAB2",1.75750117489889,6.78024768106718,15.9104021248815,0.000295956138720037,0.0731951758608543
"CNKSR1",1.86068400311752,2.03854253979984,15.5336809255884,0.000302655056995188,0.0739815652110796
"SRC",1.52977856741159,2.7293718808897,15.6851583490718,0.000306557962750042,0.0740742700336941
"KRT7",3.2246308525041,0.750020914309373,14.9150952673719,0.000330621763623772,0.0789810308511242
"KTN1",-0.494659547884625,7.25464508535793,15.5780017483236,0.000334818391450352,0.0790848564614528
"IGSF3",2.00818873395436,0.967394275792603,15.0394155502038,0.000342685626022421,0.0800437470027037
"KCNAB2",2.34801304793058,4.28572835483597,15.4580774644095,0.000349188812453936,0.0802829705671076
"NEURL3",1.65356410107542,0.990709928667898,14.9081000145921,0.000355684193152631,0.0802829705671076
"AC010333.2",2.17356503129746,2.85767098603927,15.2690799311372,0.000359506422957676,0.0802829705671076
"AL121839.2",3.56132430833032,0.133718574320688,14.5434941640343,0.000364216675207889,0.0802829705671076
"TRPV6",3.70710897037961,-0.147970994480419,14.3259435626056,0.000365659358948241,0.0802829705671076
"NOS2",2.73489011723428,-0.195315570193071,14.5298299956412,0.000366623783390844,0.0802829705671076
"PTCHD1-AS",2.51976615256743,4.78662691137111,15.2412882314275,0.000381072075960297,0.0825865688746119
"ZNF569",-0.591673323036279,4.69046666850686,15.1833378298138,0.000389241087013886,0.0831332285613055
"UBD",4.95346393083175,-0.860599551091501,14.4791759148002,0.000391503645113179,0.0831332285613055
"SPHK1",3.49420858332667,-0.365115488688563,14.1624889091231,0.000396261407013672,0.0833020729824141
