"","logFC","logCPM","F","PValue","FDR"
"FMN1",1.66718704680418,2.87412720296372,8.7585283587018,0.00477125933320266,0.398558553362782
"CRIM1",1.72394613728607,3.97417517098124,8.91265362597509,0.00478423729779231,0.398558553362782
"MAPK8",-0.544079776176762,7.39843362638211,8.97835538371188,0.0047896122449034,0.398558553362782
"PWWP2B",1.79772656419709,2.65467877190064,8.69015841318426,0.00483459682158997,0.399632299852823
"LINC00992",2.04490761513141,1.60969518203189,8.53318161708961,0.00485855840485821,0.399632299852823
"AL590652.1",1.71466382200435,2.67658182427161,8.70459574732741,0.00488194024138594,0.399632299852823
"SH3YL1",0.687259078091743,4.79433322010626,8.90182268955755,0.00492789345330408,0.399632299852823
"SELENOM",3.27714228991892,0.989905883255551,8.57632660056945,0.0050020190350677,0.399632299852823
"ZNF37A",-0.450310081537261,5.91464395667558,8.87759392191704,0.00501633308286908,0.399632299852823
"NPIPB13",1.63276660971522,4.2551926712526,8.79142003832769,0.0050542172824399,0.399632299852823
"KIAA0556",0.592202629975456,5.5803224773266,8.84184286666707,0.00509073432210404,0.399632299852823
"KIAA0930",0.660769929361101,4.33563294745201,8.79260730790788,0.00510608716958277,0.399632299852823
"PTPN13",1.36583811669634,2.64452954566633,8.55992528588962,0.00510639862384211,0.399632299852823
"TAFA2",-0.869215987590614,6.29345202100115,8.83349247160123,0.00511287776948125,0.399632299852823
"ENO1",0.563173790613113,5.37054153615707,8.82869233480614,0.00511743488779225,0.399632299852823
"SERPINA11",0.985852573468618,4.74198270994104,8.77892986471536,0.00518069947487605,0.402440389269101
"IGSF11",-1.83692450112431,2.49762247754794,8.47591643426131,0.00521183783359865,0.402440389269101
"LINC00211",-2.2943637764966,2.37460740020182,8.47028658918795,0.00523507449072837,0.402440389269101
"NDUFB11",1.78858238764201,2.81729650568319,8.54886872139509,0.00525910411508741,0.402440389269101
"AARS",0.674595088163121,5.6882455716568,8.74388796477954,0.00531893716114806,0.404983875449813
"FAM83F",1.57981554844703,3.42824541878432,8.56181918316654,0.0054342314115765,0.407026298458812
"SPINT1",2.73582875775054,1.23368508525471,8.29871743770932,0.00544827229105983,0.407026298458812
"CLSTN2",1.85861515138754,2.63401623478948,8.4181588001127,0.00545493481319827,0.407026298458812
"SULT1C2",2.32759548454261,2.80441796480554,8.4894260268458,0.00545877166253773,0.407026298458812
"PYGB",0.99066608932807,3.19510486222712,8.51515079516423,0.00547940577778148,0.407026298458812
"FAM234A",0.589920304955251,5.3658646285437,8.65330885059442,0.00553023180412993,0.408435322865691
"AL121578.3",-2.53526860881836,2.28420206791274,8.36062590336565,0.00556376413228278,0.408435322865691
"ATP6AP2",0.823158109465327,3.56459356545141,8.50371360135034,0.00565024795193894,0.408435322865691
"RAD51-AS1",0.618984173558639,5.24333267734538,8.59227384490677,0.00568088965687717,0.408435322865691
"LINC00265",1.29712502620009,2.51816520680302,8.34055250919021,0.00568875225739618,0.408435322865691
"SH3BP4",0.758259258291178,5.45034061678152,8.58465088119135,0.00570613036959563,0.408435322865691
"CWC22",-0.625906698245297,5.15999863369654,8.56355541931253,0.00576509200167007,0.408435322865691
"FAM169A",1.31546261656552,3.95479556603778,8.47923663243085,0.00578921676956233,0.408435322865691
"CYTOR",1.85019986013231,2.76376288898285,8.33180793623912,0.0057958082688213,0.408435322865691
"ADRA1A",-0.7364853391953,10.3231853536226,8.54653548251481,0.00580037198632313,0.408435322865691
"EIF5A",1.11279251210956,2.91680392908154,8.33595995351962,0.00584281678645917,0.408435322865691
"FOSL2",0.929258490254517,3.69430848370776,8.43805414087529,0.00584333611545924,0.408435322865691
"ATP2A1",1.02752048458864,3.59296499996904,8.39936933871427,0.00590451175552416,0.408435322865691
"SLC51A",0.852732798646618,5.95077144399786,8.50790651807031,0.00590643751792766,0.408435322865691
"HARBI1",1.09845074641704,2.94591354893956,8.31532529989006,0.00592537662542317,0.408435322865691
"RDH13",0.793347012031682,4.38019542606115,8.45876782048005,0.00593930272043616,0.408435322865691
"CHN1",-0.832082635162948,4.51032709698739,8.44262163029461,0.00603686629090895,0.408435322865691
"LINC01205",-1.76740778946048,4.32977415443583,8.43042862505619,0.00603691130090842,0.408435322865691
"GRB14",-0.497630623525169,8.48991447952044,8.43761023867183,0.00609077334932615,0.408435322865691
"MCAT",1.16408094953204,2.57751859142593,8.20171969744364,0.0060947510498988,0.408435322865691
"NDE1",0.916330822719294,3.83925664198094,8.3436118537002,0.00610966349117881,0.408435322865691
"SLC25A35",1.35268947936504,1.92398263105344,8.11426250000094,0.00612103084726777,0.408435322865691
"UPP2",1.01153908552516,5.67959260774211,8.41453126581288,0.00615814869293391,0.408435322865691
"RFFL",0.462723182882706,7.13605771352142,8.4130855028829,0.00616142869816219,0.408435322865691
"GPX3",1.66799648031969,3.56049890128483,8.30067428518161,0.00616890755575971,0.408435322865691
"FHL1",-1.39128684635756,2.80786052101297,8.15721176871321,0.00621636813264734,0.4097959044327
"EFHD1",-1.53949115551465,5.72686227505552,8.42499849054811,0.00626073614272822,0.410941767161489
"AP000317.1",-1.35507912433763,2.7223972482963,8.09898687628918,0.0063504487392849,0.413267941361724
"AL161443.1",-2.01872717924463,2.10136133022576,8.04427138207213,0.00635045299964824,0.413267941361724
"PSPH",0.842800610144526,5.17339515175084,8.29061425856658,0.00649321708002124,0.420760466785376
"CA1",-1.67280152650853,3.47937452963009,8.14561329287622,0.0065351937805638,0.421686147840786
"TPT1",0.826351323875312,5.84302786653724,8.26498703238868,0.00658900254163819,0.422808650083839
"MMP14",1.50943929031192,2.3126967907209,7.97700245997233,0.00666481852817349,0.422808650083839
"CANT1",0.996108353434434,3.09982261994092,8.06927847039037,0.0066654373187895,0.422808650083839
"PSMB8",1.1058797678272,2.92838277534272,8.05024053851436,0.00668523810811092,0.422808650083839
"LINC02246",-0.928411840558559,5.75518856216987,8.23196074751509,0.00669619338307937,0.422808650083839
"RBX1",0.651882338308137,5.31964634610172,8.21277806122641,0.00673802924753615,0.422808650083839
"EFNA5",1.33977206078386,2.79654862364002,7.97234129871733,0.00682987563193754,0.422808650083839
"HERPUD2",-0.576123386003795,5.52945550278162,8.18709403573744,0.00683223342800255,0.422808650083839
"NDUFA4",1.10741194665046,3.71955399326004,8.09903528948528,0.00683912290144314,0.422808650083839
"GCNT4",1.21792168597813,2.82639295075796,7.99428581026964,0.00684148200501061,0.422808650083839
"ADCY10",-0.731242205492851,6.01812154595985,8.16972162898724,0.00688427400197306,0.422808650083839
"TAGLN2",1.44783422615847,2.86737829957145,7.97754324059576,0.00688577260446495,0.422808650083839
