signature_set,gene,direction,held_out,n_splits_tested,mean_slope_trend_rho,frac_splits_weakening,p_trend,q_trend
paper2_top100,HSD17B14,PC,True,14,-0.37681770449913793,1.0,9.716087012656394e-15,3.0119869739234823e-13
paper2_top100,GPAM,PC,True,12,-0.36444782150649807,1.0,1.5092110773971533e-12,2.55193873087155e-11
paper2_top100,HAMP,PP,True,8,-0.3642383965107157,1.0,2.4719878054159965e-08,9.383463914436232e-08
paper2_top100,ZFP36L2,PC,True,10,-0.3504678975572721,1.0,8.942341357915135e-11,8.214058491148556e-10
paper2_top100,NOTUM,PC,True,15,-0.3471299853168024,1.0,5.468868324911193e-18,1.0172095084334819e-15
paper2_top100,SDS,PP,True,7,-0.34448800844693256,1.0,1.9844779495204947e-06,4.67231517228876e-06
paper2_top100,ALAS1,PC,True,15,-0.3432250146262143,1.0,5.482743684263151e-16,3.399301084243154e-14
paper2_top100,HLF,PC,True,9,-0.3367410735602139,1.0,3.10890275379032e-10,2.045100141197849e-09
paper2_top100,ASS1,PP,True,11,-0.3252853472951956,1.0,9.273937006135467e-11,8.214058491148556e-10
paper2_top100,SLC6A12,PC,True,11,-0.32452965989782706,1.0,1.1012112969981964e-08,4.876792886706299e-08
paper2_top100,TSC22D3,PC,True,12,-0.3210485185343677,1.0,7.322624205997829e-11,7.168463696397874e-10
paper2_top100,AHR,PC,True,9,-0.3188271816132915,1.0,1.998755130212714e-08,7.90996711105457e-08
