gene,rho_vs_stage,p,q,is_signature
CYP3A43,0.29979314841793725,0.04541784047338675,0.3735251506108653,True
AL160408.1,0.2997034971788907,0.04548553149101092,0.37387766154879254,False
AC026167.1,0.2997123701784121,0.04547882829346044,0.37387766154879254,False
ADCK2,-0.2996666408821674,0.04551338355057149,0.37400452179878896,False
AC007100.2,0.299603007932865,0.045561503174089524,0.3742663524518168,False
CCL22,0.29959049219237305,0.0455709725175178,0.3742663524518168,False
MTMR10,-0.2995752226982247,0.04558252750251565,0.3742663524518168,True
KLRC2,0.2994590484260941,0.045670518822023956,0.3746312709357466,False
AL160035.1,0.29947665319944916,0.0456571759598458,0.3746312709357466,False
ICAM5,0.29945085694330625,0.04567672832207927,0.3746312709357466,False
ASH1L-IT1,0.29949282250616227,0.0456449238455693,0.3746312709357466,False
USP32,0.29942993888508296,0.04569258823252539,0.3746593193027408,False
AL133419.1,-0.2994034798689161,0.045712655664215326,0.3747218428522518,False
AC005162.3,0.29928202329512255,0.04580486443394302,0.37479183716632275,False
EIF5,0.2992120131653704,0.04585808413712851,0.37479183716632275,True
TMEM217,0.29923636631507716,0.04583956587225322,0.37479183716632275,False
MAP9,0.2992803898815667,0.04580610553632392,0.37479183716632275,False
ZNF133,-0.2992120131653704,0.04585808413712851,0.37479183716632275,False
EHMT1,-0.2992120131653704,0.04585808413712851,0.37479183716632275,True
ESRRG,0.2992120131653704,0.04585808413712851,0.37479183716632275,False
REXO4,-0.2992120131653704,0.04585808413712851,0.37479183716632275,False
CES3,-0.2993572969785121,0.04574769952225105,0.37479183716632275,True
AMACR,-0.2993572969785121,0.04574769952225105,0.37479183716632275,True
FAN1,-0.29928465507194124,0.04580286481138384,0.37479183716632275,False
CTBP1-DT,-0.2991393712587995,0.045913357536697764,0.37493833756310374,False
GEMIN7-AS1,-0.2991393712587995,0.045913357536697764,0.37493833756310374,False
SLC2A9,0.2991393712587995,0.045913357536697764,0.37493833756310374,True
RAVER2,0.2990643642533644,0.04597048732841739,0.3752014002357579,False
AC105052.4,-0.29906672935222867,0.045968685047311976,0.3752014002357579,False
KLRG2,0.2990302948482395,0.04599645567618521,0.3753116379300109,False
AC016907.2,-0.29891095441783355,0.046087513210498254,0.37569692006661426,False
METTL17,-0.29892144553908695,0.04607950255059575,0.37569692006661426,True
UNC119B,-0.298903020028081,0.04609357238922003,0.37569692006661426,False
TTLL12,-0.29893129192298673,0.04607198521884575,0.37569692006661426,False
AL122023.1,-0.29883864011134326,0.04614276070578773,0.37589438035602085,False
GMDS-DT,0.2988488036325161,0.04613499261774508,0.37589438035602085,False
NIPAL4,0.2987937089684572,0.04617711478912881,0.37607251652357826,False
FAM151B,-0.29877616172594523,0.04619053694489845,0.3760801300809696,False
C1RL-AS1,-0.2987035198193743,0.04624613556931534,0.3762424131108162,False
LINC02575,-0.2986848426411992,0.046260439477682117,0.3762424131108162,False
RNF215,-0.2987035198193743,0.04624613556931534,0.3762424131108162,False
MCHR2-AS1,0.29868831731631046,0.04625777812735033,0.3762424131108162,False
CIB3,0.29861725710713666,0.046312229853649176,0.3764388777079452,False
POLE2,-0.2986043925758048,0.04632209319605688,0.3764388777079452,False
SIAH3,0.29861725710713666,0.046312229853649176,0.3764388777079452,False
AC003101.1,-0.29858395811422833,0.04633776397306542,0.3764646446120343,False
ARPC1B,0.29851129226898265,0.04639352482121886,0.3765700644139639,False
AKAP12,0.29852825453557924,0.046380503787828965,0.3765700644139639,False
AL139021.2,-0.2984855940996618,0.04641325759885228,0.3765700644139639,False
GLIS2-AS1,0.29853373674065187,0.04637629602400315,0.3765700644139639,False
RASSF8,0.2984855940996618,0.04641325759885228,0.3765700644139639,False
TMEM200A,0.29845145333332856,0.046439483708422005,0.37661169511588766,False
AC100832.2,0.29844635832647465,0.04644339860080376,0.37661169511588766,False
ZNF653,-0.29835013752799666,0.046517382894639074,0.377069901009128,False
CLRN3,-0.29834031028652,0.04652494445495633,0.377069901009128,False
LINC00398,-0.2982589484131321,0.04658758659759264,0.3771715982687359,False
DHRS4-AS1,-0.2982676683799492,0.04658086964582412,0.3771715982687359,False
SLC2A4RG,-0.2982676683799492,0.04658086964582412,0.3771715982687359,True
MALAT1,0.2982676683799492,0.04658086964582412,0.3771715982687359,False
LAMP1,0.2981950264733783,0.0466368493949835,0.37745030499752424,True
TNK2-AS1,0.29818176156847676,0.04664707757083326,0.37745030499752424,False
SLC16A1-AS1,0.2981223845668075,0.046692883739754325,0.37771946806075235,False
DENND6B,-0.29808901916336034,0.04671863937447661,0.3778263324492782,False
PAN3,0.2980497426602366,0.046748972717464574,0.3779701506931223,False
AC124854.1,-0.29800982289600303,0.04677981922986533,0.37811803965267154,False
GRAMD1C,-0.2979771007536658,0.04680511636544908,0.37811955192549085,True
GOSR2,-0.2979771007536658,0.04680511636544908,0.37811955192549085,False
CLIP4,0.2979212217871129,0.04684834145851157,0.37836725655832476,False
CSRP3-AS1,0.29787254463286705,0.04688602199605286,0.3784828677564409,False
ZHX3,-0.297831816940524,0.04691756782161955,0.3784828677564409,True
ANKRD18B,0.2978331266590602,0.046916553105021935,0.3784828677564409,False
ADNP,-0.297831816940524,0.04691756782161955,0.3784828677564409,False
AL080317.1,-0.2978215904233795,0.04692549152314475,0.3784828677564409,False
TIMMDC1,-0.29775917503395316,0.04697387570451316,0.3785810100430777,False
C20orf27,-0.2977473455543974,0.04698305043512649,0.3785810100430777,False
RAB33A,0.29763099617683775,0.04707336641039396,0.3785810100430777,False
OSMR-AS1,0.29775917503395316,0.04697387570451316,0.3785810100430777,False
TNXB,0.2974937936380291,0.04718005054146009,0.3785810100430777,False
AC093001.1,0.297650414902153,0.04705828287830181,0.3785810100430777,False
AC012074.1,0.29730796117496333,0.047324860328079754,0.3785810100430777,False
ID2-AS1,-0.297323323594528,0.047312875523656706,0.3785810100430777,False
NPSR1-AS1,0.29741260169494244,0.047243275015156315,0.3785810100430777,False
FAM229B,-0.29730131309417673,0.04733004751057245,0.3785810100430777,False
OSER1-DT,-0.297412141217722,0.04724363378640175,0.3785810100430777,False
MARCH4,0.29741436442889946,0.047241901638092186,0.3785810100430777,False
NBDY,-0.297323323594528,0.047312875523656706,0.3785810100430777,False
AL355303.1,-0.29748486701334925,0.04718699837781985,0.3785810100430777,False
AL356299.2,0.29741027470041953,0.04724508806715732,0.3785810100430777,False
KDELR1,-0.2974420837858248,0.04722030925738555,0.3785810100430777,False
SMIM24,0.29728867398994946,0.047339910476549146,0.3785810100430777,False
PPARGC1A,0.29739596550109887,0.04725623816188926,0.3785810100430777,True
AC131238.1,0.29749328548857207,0.04718044602581675,0.3785810100430777,False
AC093607.1,-0.2973740029017793,0.04727335613414768,0.3785810100430777,False
CNN1,0.2976516402653228,0.04705733120665282,0.3785810100430777,False
GAPDH,0.2976865331273823,0.04703023840709661,0.3785810100430777,False
CCDC113,-0.2973845280429122,0.04726515205717012,0.3785810100430777,False
AC131568.1,0.2972970921353832,0.04733334116408431,0.3785810100430777,False
RAB31,0.29763431150619896,0.0470707909443302,0.3785810100430777,False
PLA2G4C-AS1,0.29752551560078827,0.04715536718352964,0.3785810100430777,False
R3HDM1,-0.29761389122081144,0.047086655966742365,0.3785810100430777,False
ANXA3,0.29754454575945266,0.04714056454592094,0.3785810100430777,False
TRMT9B,0.2974686074076697,0.047199655806747794,0.3785810100430777,False
VEGFB,-0.2975804588089505,0.04711263979572987,0.3785810100430777,True
CCNJL,0.2974566552999827,0.047208961783307114,0.3785810100430777,False
TMEM42,-0.29730131309417673,0.04733004751057245,0.3785810100430777,False
PTPN11,0.29725068168795715,0.04736956792945952,0.3787176207410492,False
INVS,-0.2971780397813863,0.04742631541671421,0.3790706850863009,True
AL121832.2,-0.29715997471919137,0.047440436307865416,0.3790829451536171,False
AC091096.1,0.2971379531089471,0.04745765451953559,0.37911994195354204,False
SYTL5,-0.2970931531226008,0.047492698283127,0.3791987259260169,False
PTP4A2,0.29710539787481544,0.047483118022844654,0.3791987259260169,False
ARHGAP31-AS1,0.2970616919007171,0.0475173206437362,0.3792947643327334,False
C9orf64,-0.2970327559682446,0.04753997578528209,0.3793750531863648,False
DAPK1,-0.2969601140616737,0.04759688874146483,0.37972860880177384,True
AC080005.1,0.2969424032667009,0.04761077304023801,0.3797387848656907,False
SCN1B,0.29648025250965226,0.04797423645547737,0.37982011598943916,False
CEP68,-0.2966695464353903,0.0478250932526701,0.37982011598943916,False
LINC02594,0.29645692413018343,0.047992642764157295,0.37982011598943916,False
LINC02811,0.29649315029188644,0.047964062441420555,0.37982011598943916,False
DPP10-AS1,0.2964263628926801,0.048016764524877624,0.37982011598943916,False
AC011586.1,0.2968211220538491,0.047705939168696254,0.37982011598943916,False
CMAS,-0.296814830248532,0.04771088038485622,0.37982011598943916,False
AC004231.1,0.2969038633349642,0.04764099759592164,0.37982011598943916,False
CD300LF,0.2965470629221906,0.04792155407104436,0.37982011598943916,False
AC009230.1,0.2964375690990554,0.04800791840773011,0.37982011598943916,False
AL162595.1,-0.29664299649271353,0.047845989055697605,0.37982011598943916,False
LINC02794,-0.29641651727294305,0.0480245376925917,0.37982011598943916,False
EBAG9,-0.29678828509146105,0.04773173196792986,0.37982011598943916,False
AC104688.1,0.29645692413018343,0.047992642764157295,0.37982011598943916,False
AC126468.1,0.2967451621548407,0.047765621371589816,0.37982011598943916,False
FAM149A,-0.29652426262224857,0.04793952764467284,0.37982011598943916,False
FOPNL,-0.2966695464353903,0.0478250932526701,0.37982011598943916,False
RNF212,0.296672401093412,0.04782284696999889,0.37982011598943916,False
CD200R1L,0.29645692413018343,0.047992642764157295,0.37982011598943916,False
ZNF658,-0.29678129253773505,0.047737225943481065,0.37982011598943916,False
CRYAB,0.2968763153866033,0.04766261133111312,0.37982011598943916,False
AL158151.4,0.2965489786307042,0.04792004415862177,0.37982011598943916,False
SHPRH,-0.29652426262224857,0.04793952764467284,0.37982011598943916,False
Z97192.1,0.29679102158743936,0.047729582071520005,0.37982011598943916,False
AL359851.1,0.29655877665741365,0.04791232220765688,0.37982011598943916,False
RSPH9,0.2965596186608294,0.04791165866098945,0.37982011598943916,False
LINC01723,0.2968211220538491,0.047705939168696254,0.37982011598943916,False
AC025580.3,-0.29641803514172804,0.04802333926084856,0.37982011598943916,False
AC016394.2,-0.29668225979345114,0.04781508998144383,0.37982011598943916,False
MTM1,-0.29674218834196114,0.04776795914697759,0.37982011598943916,False
C10orf143,-0.2964516207156777,0.04799682800595315,0.37982011598943916,False
AP000459.2,0.29675748517400546,0.04775593498155983,0.37982011598943916,False
ARRDC1-AS1,-0.2963453836625266,0.04808072835073046,0.3801646877760434,False
AP000919.4,0.2963243690377735,0.04809733864924357,0.3801962068502017,False
GATAD1,0.296306336902536,0.04811159524655024,0.38020910890589177,False
NPIPB6,-0.29598918929798795,0.048362899252282335,0.3806966640828508,False
EGR2,0.2961309929194501,0.04825040462332317,0.3806966640828508,False
PPP1R1A,-0.2960406535306318,0.04832204748016611,0.3806966640828508,True
XRN2,0.2960884111828234,0.048284162965184146,0.3806966640828508,False
VWA7,0.296186618216113,0.0482063342967051,0.3806966640828508,False
AL049539.1,0.2960016314974391,0.048353020200437864,0.3806966640828508,False
LINC01748,0.29603782354682345,0.04832429316525321,0.3806966640828508,False
AL138902.1,-0.29620871156446354,0.04818883942256933,0.3806966640828508,False
UGT2B17,-0.2961610530893943,0.04822658476124959,0.3806966640828508,False
METTL16,-0.29601576927625256,0.048341796850214155,0.3806966640828508,False
TERF1,-0.29606184209772346,0.048305236342440404,0.3806966640828508,False
AL353753.1,0.2960016314974391,0.048353020200437864,0.3806966640828508,False
AC104623.1,0.2960016314974391,0.048353020200437864,0.3806966640828508,False
CU639417.4,0.2960492334194136,0.04831523957337287,0.3806966640828508,False
HMG20A,0.2961610530893943,0.04822658476124959,0.3806966640828508,False
TSPAN32,0.2959445120983705,0.04839838623071338,0.38087645626088185,False
AP003555.2,-0.29587048546311084,0.048457231813718755,0.38104084870333366,False
CCDC138,-0.29588023134928915,0.04844948125932968,0.38104084870333366,False
DENND4B,-0.29587048546311084,0.048457231813718755,0.38104084870333366,False
WAPL,0.29579784355654,0.04851503296728989,0.3813534210539434,False
CASP7,-0.2957252016499691,0.04857288995214948,0.3813534210539434,False
MCHR2,0.295725118459501,0.048572956242750834,0.3813534210539434,False
GAS6-AS1,0.2957252016499691,0.04857288995214948,0.3813534210539434,False
MROH2A,-0.2957641718289154,0.04854184449107152,0.3813534210539434,False
AC122707.1,0.295783662696631,0.04852632318752574,0.3813534210539434,False
AC145124.1,-0.295702137326922,0.04859127164086605,0.38139779202709484,False
RNF13,0.29565255974339827,0.04863080280586317,0.3814098666937972,False
LINC02541,0.2956612294008483,0.04862388809236934,0.3814098666937972,False
AC021594.2,0.2956710554682414,0.04861605201634549,0.3814098666937972,False
LNCAROD,0.29558090243334606,0.04868798547703896,0.38146715225112404,False
RPAIN,-0.2955799178368274,0.04868877156600328,0.38146715225112404,True
AC092115.3,-0.2956046584591581,0.048669022092480425,0.38146715225112404,False
AL031055.1,0.295613457400684,0.048661999804840934,0.38146715225112404,False
IGSF9,-0.29550727593025655,0.04874679627014913,0.38172315737599616,True
BTBD1,0.29550727593025655,0.04874679627014913,0.38172315737599616,False
RBPJL,0.2953409816648217,0.04887983917679346,0.38229371401840584,False
LAD1,-0.29536199211711484,0.04886301366080954,0.38229371401840584,False
SNHG14,0.295289350210544,0.048921206422516725,0.38229371401840584,False
AC245100.1,0.2953368076231626,0.048883182376488574,0.38229371401840584,False
SWT1,-0.295289350210544,0.048921206422516725,0.38229371401840584,False
AC078962.4,0.2953477250950147,0.048874438415836795,0.38229371401840584,False
REPS2,-0.295289350210544,0.048921206422516725,0.38229371401840584,False
AC009269.5,0.29535883771300037,0.04886553946034122,0.38229371401840584,False
GPT,-0.2952167083039731,0.048979455278615025,0.3824511938361547,True
RFX1,-0.2952167083039731,0.048979455278615025,0.3824511938361547,False
SNAP29,-0.2952167083039731,0.048979455278615025,0.3824511938361547,False
CFAP221,0.29519330867370464,0.0489982305271238,0.3824986285083949,False
LINC02018,-0.29514406639740226,0.04903776026671775,0.3825994154878229,False
CTSD,0.29514406639740226,0.04903776026671775,0.3825994154878229,True
AC022211.3,0.2951297562942066,0.04904925268780038,0.3825994154878229,False
KCNJ6,0.29510776990291904,0.04906691417160996,0.38263807718963677,False
EFCAB11,-0.29499878258426054,0.04915453878942325,0.38272679542943633,False
NARF-IT1,0.29502877431500407,0.04913041314327183,0.38272679542943633,False
SPPL2B,-0.29499878258426054,0.04915453878942325,0.38272679542943633,True
FASTKD1,0.29499878258426054,0.04915453878942325,0.38272679542943633,False
MCM8,-0.295044821906491,0.04911750823781273,0.38272679542943633,False
LRP5,-0.29499878258426054,0.04915453878942325,0.38272679542943633,True
AP001208.1,0.29489832431820173,0.049235418272373835,0.38315842173361314,False
BOC,0.2949005317300341,0.049233639916850265,0.38315842173361314,False
IMPG2,-0.29486673837076754,0.049260870529654624,0.38325746260439375,False
ETS2,0.29478085686454797,0.04933012850423298,0.3834990914202336,True
SPG21,0.29478085686454797,0.04933012850423298,0.3834990914202336,True
ZNF215,0.29480722132126025,0.049308858869638504,0.3834990914202336,False
AC083805.1,0.2947212613795538,0.04937823476766662,0.38367499909644365,False
AL158214.2,0.2947316878287362,0.04936981566146975,0.38367499909644365,False
KHK,-0.29463557305140625,0.04944747004048621,0.3841138651558739,True
LINC02275,-0.2945629311448354,0.04950622543950689,0.3843475055685481,False
AC006566.1,0.29455106038325063,0.04951583230753284,0.3843475055685481,False
PLCB4,0.2945564793176242,0.04951144664045944,0.3843475055685481,False
C19orf25,-0.29449028923826454,0.04956503730935244,0.38443219898165526,False
CCDC7,-0.29449028923826454,0.04956503730935244,0.38443219898165526,False
PACSIN2,0.29449028923826454,0.04956503730935244,0.38443219898165526,False
AC009019.2,0.29440353673168607,0.04963534735463956,0.38465239320024225,False
PMF1,-0.2943450054251228,0.04968283061224366,0.38465239320024225,True
ELAVL2,0.29440690574581335,0.049632615374870126,0.38465239320024225,False
AC100788.1,0.29442961458170674,0.04961420364143335,0.38465239320024225,False
EPB41L4A-AS1,0.2943875079742423,0.04964834696010775,0.38465239320024225,False
FAM9C,0.29435395006848625,0.04967557193325493,0.38465239320024225,False
CPN1,0.2943450054251228,0.04968283061224366,0.38465239320024225,True
DYNLT1,0.2943072309463389,0.04971349449068968,0.3847908798704963,False
KCNMB3,-0.2941997216119811,0.04980085025067639,0.3849524866606091,False
AC087239.1,0.2942623640112661,0.04974993564127316,0.3849524866606091,False
RCOR3,-0.2941997216119811,0.04980085025067639,0.3849524866606091,True
PTPRM,0.2941997216119811,0.04980085025067639,0.3849524866606091,False
MOK,-0.2941997216119811,0.04980085025067639,0.3849524866606091,False
AL020997.3,0.2941871603792473,0.049811064864242575,0.3849524866606091,False
AC055874.1,0.29415389888931964,0.049838120812876426,0.38505463484452346,False
SRD5A3,-0.2941394804144948,0.04984985294879295,0.38505463484452346,False
MAP2K7,-0.29405443779883933,0.0499190965262712,0.3851943197749705,True
AL450998.2,-0.29405443779883933,0.0499190965262712,0.3851943197749705,False
CAPN9,0.2940857392745823,0.049893601132957315,0.3851943197749705,False
SELENBP1,-0.29405443779883933,0.0499190965262712,0.3851943197749705,True
LINC01355,-0.2940205363280817,0.04994672152708249,0.385308763378879,False
MLXIPL,-0.2939091539856976,0.050037569740751985,0.3858074698697867,True
FRMD6-AS1,0.293894173552074,0.05004979861145721,0.3858074698697867,False
LRRC74B,0.29391616277850136,0.05003184913246341,0.3858074698697867,False
AC090503.2,0.29383805393578605,0.05009563182244764,0.38584313520009766,False
AC007423.1,-0.29375506105512206,0.050163474775578365,0.38584313520009766,False
TTBK2,-0.2938365120791268,0.05009689154439131,0.38584313520009766,False
PRR36,0.2937474152169899,0.050169728639757695,0.38584313520009766,False
SKI,-0.2937638701725559,0.0501562701959451,0.38584313520009766,True
AC084871.3,-0.29385750553291595,0.05007974175100805,0.38584313520009766,False
SERPINA9,0.2937489049302386,0.050168510088938516,0.38584313520009766,False
KCNS3,0.2937666684213875,0.05015398180957409,0.38584313520009766,False
PIK3IP1-AS1,0.2938025818904775,0.05012461954357358,0.38584313520009766,False
RNF183,0.2937192889455288,0.05019273976714751,0.38592155822496343,False
MAGI3,-0.29369122826598504,0.05021570573315768,0.38599959406980855,False
TNFRSF13B,0.29365888374766597,0.050242188299863696,0.3860061186293354,False
AL358335.2,0.2936613731284429,0.05024014968052077,0.3860061186293354,False
NR1I3,-0.2936185863594142,0.05027519819377946,0.3860303307804041,True
AC067817.2,0.2935143092371432,0.05036069892871826,0.3860303307804041,False
AC008250.1,-0.2935192916196422,0.05035661101407854,0.3860303307804041,False
AL162727.1,0.29351862436445214,0.050357158463970424,0.3860303307804041,False
HIST1H2AC,-0.2935459444528433,0.05033474761556738,0.3860303307804041,False
SCARA5,0.2935231519483519,0.05035344389965883,0.3860303307804041,False
DOK5,0.29354623787331385,0.0503345069645867,0.3860303307804041,False
ECHDC3,-0.2935459444528433,0.05033474761556738,0.3860303307804041,False
HOXB-AS1,0.29351855111185027,0.05035721856440142,0.3860303307804041,False
IL7,-0.2934006606397016,0.0504540174937011,0.3866472378773018,False
HES4,0.2933781228886293,0.05047254017295153,0.38669078921108657,False
AC016957.2,-0.29333949666259485,0.050504297965569774,0.3868356922250928,False
ARMT1,-0.29329402153606765,0.05054170749674954,0.38702379981683344,False
AC010327.8,0.29325258157022843,0.050575817051636905,0.38718654858773477,False
HEATR6,-0.29318273491998903,0.050633350463931644,0.3874876203321626,False
TRARG1,0.29316803708693345,0.050645463954221724,0.3874876203321626,False
CNKSR1,0.2931579940608349,0.050653742446051205,0.3874876203321626,False
AC009236.1,0.29313336612082364,0.05067404794750952,0.3875318366340666,False
DISP3,0.2929914889375222,0.05079115244258077,0.3875318366340666,False
AC211486.2,0.2928142554412841,0.050937746841231424,0.3875318366340666,False
AC110809.1,0.2928463072525941,0.05091121067710117,0.3875318366340666,False
AMOTL2,-0.2927928486259047,0.05095547607898874,0.3875318366340666,False
AC005498.3,-0.29285170557073886,0.05090674242936557,0.3875318366340666,False
RMDN2,-0.2928921672937056,0.050873261897128486,0.3875318366340666,False
NXNL1,0.2929914889375222,0.05079115244258077,0.3875318366340666,False
MRPL18,-0.29281952538713474,0.050933383008583494,0.3875318366340666,False
SRRM5,-0.2928433563398248,0.050913653314207254,0.3875318366340666,False
WNT10B,0.2928410838857212,0.0509155344172887,0.3875318366340666,False
AC027796.1,-0.29308342582339975,0.050715243435867446,0.3875318366340666,False
HSD3B1,0.2927959114181831,0.05095293915271444,0.3875318366340666,False
ACBD5,-0.2928921672937056,0.050873261897128486,0.3875318366340666,True
OGFOD2,-0.2928921672937056,0.050873261897128486,0.3875318366340666,False
GALE,-0.2928921672937056,0.050873261897128486,0.3875318366340666,True
LINC01919,0.29298238729461995,0.05079867233500755,0.3875318366340666,False
NOMO3,-0.29293813722465223,0.05083524511958405,0.3875318366340666,False
AL049828.1,-0.29296480920027645,0.05081319812475166,0.3875318366340666,False
AC060234.3,0.2929914889375222,0.05079115244258077,0.3875318366340666,False
AL513534.2,0.29289171559782856,0.050873635560034776,0.3875318366340666,False
CUX2,-0.2928921672937056,0.050873261897128486,0.3875318366340666,True
AC244453.3,0.2929914889375222,0.05079115244258077,0.3875318366340666,False
PDCL,-0.29266169172671075,0.05106420976580334,0.3878690556158132,False
AKAP6,-0.292674241573993,0.051053797400034275,0.3878690556158132,False
PPP1R3E,-0.292674241573993,0.051053797400034275,0.3878690556158132,False
LINC01878,0.2926844791503804,0.05104530475073328,0.3878690556158132,False
TEX101,0.29270515013132065,0.05102816047926921,0.3878690556158132,False
AC004492.1,0.29262758893351887,0.05109251285690359,0.38788838157584205,False
AC008608.2,-0.29263454923677,0.05108673523102501,0.38788838157584205,False
NIFK-AS1,-0.2925289577608513,0.051174441601777226,0.3881190273786766,False
EHMT2,-0.2925289577608513,0.051174441601777226,0.3881190273786766,False
VSTM1,0.2925465892899086,0.05115978805396356,0.3881190273786766,False
KDM5A,-0.2925289577608513,0.051174441601777226,0.3881190273786766,False
AC078820.2,0.2924731479192527,0.0512208474554293,0.3883731779494371,False
CARD10,-0.29245631585428045,0.05123484997612,0.3883815697787078,False
ACVR1C,-0.2924222037856508,0.051263237135262194,0.38838615860898146,False
CHRNA4,-0.2923836739477096,0.05129531591658185,0.38838615860898146,True
CNTNAP3C,0.2923781277046283,0.05129993488549749,0.38838615860898146,False
MIR4422HG,0.29239014956049153,0.051289923383826895,0.38838615860898146,False
ACTG2,0.2924328662707334,0.05125436273380403,0.38838615860898146,False
NXF1,-0.29231103204113873,0.05135583946102401,0.3885164071960965,True
ZNF423,0.2923206606799753,0.05134781379042496,0.3885164071960965,False
FBXO38,-0.29231103204113873,0.05135583946102401,0.3885164071960965,False
ZNF341-AS1,0.29227833425000127,0.0513831013090628,0.3886250281579719,False
AC026471.1,-0.2922486097281857,0.05140789432499862,0.38871492678533354,False
TTC23L,-0.2922256966552371,0.05142701254999707,0.388761881769142,False
AC112178.1,0.29218717748329687,0.05145916513709486,0.3889073215643377,False
ZNF667-AS1,0.29211096259025165,0.05152283078240109,0.3892167620733247,False
MS4A15,0.2918602242820847,0.05173273229669352,0.3892167620733247,False
LINC01505,-0.2918847948837328,0.0517121329653414,0.3892167620733247,False
FP236383.4,0.29188829854955883,0.051709196125520135,0.3892167620733247,False
LINC01002,-0.29193503327425463,0.051670035054844125,0.3892167620733247,False
AC021701.1,0.2918602242820847,0.05173273229669352,0.3892167620733247,False
AC135050.5,0.2918653941294746,0.05172839748574086,0.3892167620733247,False
LINC00508,0.2918602242820847,0.05173273229669352,0.3892167620733247,False
AF279873.4,0.2918602242820847,0.05173273229669352,0.3892167620733247,False
PLG,-0.29194782250828444,0.0516593225684942,0.3892167620733247,True
GEMIN4,-0.29203051388218865,0.05159010208147138,0.3892167620733247,False
LMNB1,-0.2918847948837328,0.0517121329653414,0.3892167620733247,False
BICDL1,0.2918847948837328,0.0517121329653414,0.3892167620733247,False
OR1A1,0.29194537725987113,0.05166137061277079,0.3892167620733247,False
DIRC3-AS1,0.2920653172998342,0.05156099072932778,0.3892167620733247,False
SVEP1,0.2920146922844096,0.051603340457700146,0.3892167620733247,False
LINC02446,0.2918602242820847,0.05173273229669352,0.3892167620733247,False
GABRA1,0.2918602242820847,0.05173273229669352,0.3892167620733247,False
AC104850.2,-0.29181215058435905,0.051773055144638876,0.38938479138965226,False
Z93403.1,0.2918027726472221,0.0517809240467363,0.38938479138965226,False
GID4,-0.29177582843467215,0.051803537946623,0.3894576016820881,False
AL049840.5,-0.2916230375144354,0.051931923998126274,0.39032536936650086,False
LINC01533,0.2915757104293083,0.05197174369365233,0.39052719681180814,False
AC027449.1,0.29153727114563044,0.05200410356549513,0.39067288278423973,False
ZMIZ1-AS1,-0.29143932916228843,0.05208662889430597,0.39090281644899405,False
CEP152,-0.2914852512371772,0.05204792208422169,0.39090281644899405,False
GAL3ST4,0.29145931983722606,0.052069776296079076,0.39090281644899405,False
APP,0.29143932916228843,0.05208662889430597,0.39090281644899405,True
FAM3A,-0.2913666872557175,0.05214790473853415,0.39116773275477784,False
WDR37,-0.2913666872557175,0.05214790473853415,0.39116773275477784,False
RABEPK,-0.2912940453491467,0.05220923871741368,0.39149314219895964,False
AC136944.1,0.29128452150138306,0.05221728433154767,0.39149314219895964,False
AGPAT2,-0.2912214034425758,0.05227063086889288,0.3916962141927695,True
AC068787.2,0.2912063178796603,0.05228338749061771,0.3916962141927695,False
WSCD2,0.2912063178796603,0.05228338749061771,0.3916962141927695,False
FOXP4,-0.291148761536005,0.052332081230925295,0.3919635141586115,True
MAGI1-IT1,-0.29110507512001876,0.05236906516399429,0.3921429974003024,False
AC010969.2,0.29101530344666393,0.052445129994933885,0.39261495900010535,False
FOS,0.29099793367729565,0.05245985793205655,0.39262761961723336,True
AC009113.1,-0.29093954540689493,0.052509390165001564,0.3928584009657894,False
TTC4,-0.2909308358162924,0.052516781959965064,0.3928584009657894,False
AL139351.3,0.2908605565639231,0.05257645838688088,0.3931095325813534,False
C9orf40,-0.290867003080223,0.05257098216113976,0.3931095325813534,False
BTN3A3,-0.2908450455955704,0.05258963662296537,0.39311047063138443,False
PEX3,-0.2907855520031507,0.052640207528163035,0.3931957167970452,False
MBLAC2,-0.2907855520031507,0.052640207528163035,0.3931957167970452,False
AC010538.1,-0.2908087126729476,0.05262051577423129,0.3931957167970452,False
IGFBP7,0.2907206549025726,0.05269541623872308,0.3932671886660065,False
ZDHHC16,-0.2907129100965798,0.052702007950858394,0.3932671886660065,False
ZNF576,-0.2907557486058259,0.052665555828259644,0.3932671886660065,False
KIAA2026,-0.2907129100965798,0.052702007950858394,0.3932671886660065,False
TMBIM1,0.2906865406023504,0.0527244563789737,0.3933372436872804,False
LZTS3,-0.290649841794379,0.05275571101018698,0.3934316780058227,False
OTOA,0.29062567010265244,0.05277630504842858,0.3934316780058227,False
LINC02471,0.29062567010265244,0.05277630504842858,0.3934316780058227,False
AC007216.3,-0.29059564123855874,0.052801898363988964,0.39352506137794,False
HYKK,-0.2905676262834381,0.052825784263405104,0.3936056765613487,False
FBLN2,0.29045856211348725,0.05291885669780702,0.39410415607513705,False
AIM2,0.2904717508520024,0.05290759476280398,0.39410415607513705,False
DNAJC24,-0.29042234247029636,0.05294979478550768,0.3942370752917515,False
LINC00649,-0.2903497005637255,0.05301188797016816,0.39450433160305276,False
PLEKHG3,-0.2903497005637255,0.05301188797016816,0.39450433160305276,True
SEPTIN2,-0.2902770586571547,0.05307403982125937,0.3945603155975132,False
MARC1,-0.2902770586571547,0.05307403982125937,0.3945603155975132,False
QRFPR,0.290266443959328,0.053083126589160416,0.3945603155975132,False
